"added_route_id","trip_id"
"Green-B","37162052-S1"
"Green-B","37162053-S1"
"Green-B","37162054-S1"
"Green-B","37162056-S1"
"Green-B","37162057-S1"
"Green-B","37162058-S1"
"Green-B","37162059-S1"
"Green-B","37162060-S1"
"Green-B","37162061-S1"
"Green-B","37162062-S1"
"Green-B","37162064-S1"
"Green-B","37162066-S1"
"Green-B","37162067-S1"
"Green-B","37162068-S1"
"Green-B","37162069-S1"
"Green-B","37162070-S1"
"Green-B","37162072-S1"
"Green-B","37162073-S1"
"Green-B","37162074-S1"
"Green-B","37162075-S1"
"Green-B","37162076-S1"
"Green-B","37162077-S1"
"Green-B","37162078-S1"
"Green-B","37162080-S1"
"Green-B","37162082-S1"
"Green-B","37162083-S1"
"Green-B","37162084-S1"
"Green-B","37162085-S1"
"Green-B","37162086-S1"
"Green-B","37162087-S1"
"Green-B","37162088-S1"
"Green-B","37162089-S1"
"Green-B","37162090-S1"
"Green-B","37162091-S1"
"Green-B","37162092-S1"
"Green-B","37162093-S1"
"Green-B","37162095-S1"
"Green-B","37162096-S1"
"Green-B","37162097-S1"
"Green-B","37162098-S1"
"Green-B","37162099-S1"
"Green-B","37162100-S1"
"Green-B","37162101-S1"
"Green-B","37162102-S1"
"Green-B","37162103-S1"
"Green-B","37162105-S1"
"Green-B","37162106-S1"
"Green-B","37162107-S1"
"Green-B","37162108-S1"
"Green-B","37162109-S1"
"Green-B","37162110-S1"
"Orange","37208615-V1"
"Orange","37208618-V1"
"Orange","37208621-V1"
"Orange","37208622-V1"
"Orange","37208623-V1"
"Orange","37208624-V1"
"Orange","37208625-V1"
"Orange","37208626-V1"
"Orange","37208629-V1"
"Orange","37208630-V1"
"Orange","37208631-V1"
"Orange","37208632-V1"
"Orange","37208633-V1"
"Orange","37208634-V1"
"Orange","37208635-V1"
"Orange","37208636-V1"
"Orange","37208637-V1"
"Orange","37208638-V1"
"Orange","37208639-V1"
"Orange","37208640-V1"
"Orange","37208641-V1"
"Orange","37208642-V1"
"Orange","37208643-V1"
"Orange","37208644-V1"
"Orange","37208645-V1"
"Orange","37208646-V1"
"Orange","37208647-V1"
"Orange","37208648-V1"
"Orange","37208649-V1"
"Orange","37208650-V1"
"Orange","37208651-V1"
"Orange","37208652-V1"
"Orange","37208653-V1"
"Orange","37208654-V1"
"Orange","37208655-V1"
"Orange","37208656-V1"
"Orange","37208657-V1"
"Orange","37208658-V1"
"Orange","37208659-V1"
"Orange","37208660-V1"
"Orange","37208661-V1"
"Orange","37208662-V1"
"Orange","37208663-V1"
"Orange","37208664-V1"
"Orange","37208665-V1"
"Orange","37208666-V1"
"Orange","37208667-V1"
"Orange","37208668-V1"
"Orange","37208669-V1"
"Orange","37208670-V1"
"Orange","37208671-V1"
"Orange","37208672-V1"
"Orange","37208673-V1"
"Orange","37208674-V1"
"Orange","37208675-V1"
"Orange","37208676-V1"
"Orange","37208677-V1"
"Orange","37208678-V1"
"Orange","37208679-V1"
"Orange","37208680-V1"
"Orange","37208681-V1"
"Orange","37208682-V1"
"Orange","37208683-V1"
"Orange","37208684-V1"
"Orange","37208685-V1"
"Orange","37208686-V1"
"Orange","37208687-V1"
"Orange","37208688-V1"
"Orange","37208689-V1"
"Orange","37208690-V1"
"Orange","37208691-V1"
"Orange","37208692-V1"
"Orange","37208693-V1"
"Orange","37208694-V1"
"Orange","37208695-V1"
"Orange","37208696-V1"
"Orange","37208697-V1"
"Orange","37208698-V1"
"Orange","37208699-V1"
"Orange","37208700-V1"
"Orange","37208701-V1"
"Orange","37208702-V1"
"Orange","37208703-V1"
"Orange","37208704-V1"
"Orange","37208705-V1"
"Orange","37208706-V1"
"Orange","37208707-V1"
"Orange","37208708-V1"
"Orange","37208709-V1"
"Orange","37208710-V1"
"Orange","37208718-V1"
"Orange","37208719-V1"
"Orange","37208721-V1"
"Orange","37208722-V1"
"Orange","37208723-V1"
"Orange","37208724-V1"
"Orange","37208725-V1"
"Orange","37208726-V1"
"Orange","37208727-V1"
"Orange","37208728-V1"
"Orange","37208729-V1"
"Orange","37208730-V1"
"Orange","37208731-V1"
"Orange","37208732-V1"
"Orange","37208733-V1"
"Orange","37208734-V1"
"Orange","37208735-V1"
"Orange","37208736-V1"
"Orange","37208737-V1"
"Orange","37208738-V1"
"Orange","37208739-V1"
"Orange","37208740-V1"
"Orange","37208741-V1"
"Orange","37208742-V1"
"Orange","37208743-V1"
"Orange","37208744-V1"
"Orange","37208745-V1"
"Orange","37208746-V1"
"Orange","37208747-V1"
"Orange","37208748-V1"
"Orange","37208749-V1"
"Orange","37208750-V1"
"Orange","37208751-V1"
"Orange","37208752-V1"
"Orange","37208753-V1"
"Orange","37208754-V1"
"Orange","37208755-V1"
"Orange","37208756-V1"
"Orange","37208757-V1"
"Orange","37208758-V1"
"Orange","37208759-V1"
"Orange","37208760-V1"
"Orange","37208761-V1"
"Orange","37208762-V1"
"Orange","37208763-V1"
"Orange","37208764-V1"
"Orange","37208765-V1"
"Orange","37208766-V1"
"Orange","37208767-V1"
"Orange","37208768-V1"
"Orange","37208769-V1"
"Orange","37208770-V1"
"Orange","37208771-V1"
"Orange","37208772-V1"
"Orange","37208773-V1"
"Orange","37208774-V1"
"Orange","37208775-V1"
"Orange","37208776-V1"
"Orange","37208777-V1"
"Orange","37208778-V1"
"Orange","37208779-V1"
"Orange","37208780-V1"
"Orange","37208781-V1"
"Orange","37208782-V1"
"Orange","37208783-V1"
"Orange","37208784-V1"
"Orange","37208785-V1"
"Orange","37208786-V1"
"Orange","37208787-V1"
"Orange","37208788-V1"
"Orange","37208789-V1"
"Orange","37208790-V1"
"Orange","37208791-V1"
"Orange","37208792-V1"
"Orange","37208793-V1"
"Orange","37208794-V1"
"Orange","37208795-V1"
"Orange","37208796-V1"
"Orange","37208797-V1"
"Orange","37208798-V1"
"Orange","37208799-V1"
"Orange","37208800-V1"
"Orange","37208801-V1"
"Orange","37208802-V1"
"Orange","37208803-V1"
"Orange","37208804-V1"
"Orange","37208805-V1"
"Orange","37208806-V1"
"Orange","37208807-V1"
"Orange","37208808-V1"
"Orange","37208809-V1"
"Orange","37208810-V1"
"Orange","37208811-V1"
"Orange","37208812-V1"
"Orange","37208813-V1"
"Orange","37208814-V1"
"Orange","37208815-V1"
"Orange","37208816-V1"
"Orange","37208817-V1"
"Orange","37208818-V1"
"Orange","37208819-V1"
"Orange","37208820-V1"
"Orange","37208821-V1"
"Orange","37208822-V1"
"Orange","37208823-V1"
"Orange","37208824-V1"
"Orange","37208825-V1"
"Orange","37208826-V1"
"Orange","37208827-V1"
"Orange","37208828-V1"
"Orange","37208829-V1"
"Orange","37208830-V1"
"Orange","37208831-V1"
"Orange","37208832-V1"
"Orange","37208833-V1"
"Orange","37208834-V1"
"Orange","37208835-V1"
"Orange","37208836-V1"
"Orange","37208837-V1"
"Orange","37208838-V1"
"Orange","37208839-V1"
"Orange","37208840-V1"
"Orange","37208841-V1"
"Orange","37208842-V1"
"Orange","37208843-V1"
"Orange","37208844-V1"
"Orange","37208845-V1"
"Orange","37208846-V1"
"Orange","37208847-V1"
"Orange","37208848-V1"
"Orange","37208849-V1"
"Orange","37208850-V1"
"Orange","37208851-V1"
"Orange","37208852-V1"
"Orange","37208853-V1"
"Orange","37208854-V1"
"Orange","37208855-V1"
"Orange","37208856-V1"
"Orange","37208857-V1"
"Orange","37208858-V1"
"Orange","37208859-V1"
"Orange","37208860-V1"
"Orange","37208861-V1"
"Orange","37208862-V1"
"Orange","37208397-V1"
"Orange","37208398-V1"
"Orange","37208405-V1"
"Orange","37208406-V1"
"Orange","37208407-V1"
"Orange","37208408-V1"
"Orange","37208409-V1"
"Orange","37208410-V1"
"Orange","37208411-V1"
"Orange","37208412-V1"
"Orange","37208413-V1"
"Orange","37208414-V1"
"Orange","37208415-V1"
"Orange","37208416-V1"
"Orange","37208417-V1"
"Orange","37208418-V1"
"Orange","37208419-V1"
"Orange","37208420-V1"
"Orange","37208421-V1"
"Orange","37208422-V1"
"Orange","37208423-V1"
"Orange","37208424-V1"
"Orange","37208425-V1"
"Orange","37208426-V1"
"Orange","37208427-V1"
"Orange","37208428-V1"
"Orange","37208429-V1"
"Orange","37208430-V1"
"Orange","37208431-V1"
"Orange","37208432-V1"
"Orange","37208433-V1"
"Orange","37208434-V1"
"Orange","37208435-V1"
"Orange","37208436-V1"
"Orange","37208437-V1"
"Orange","37208438-V1"
"Orange","37208439-V1"
"Orange","37208440-V1"
"Orange","37208441-V1"
"Orange","37208442-V1"
"Orange","37208443-V1"
"Orange","37208444-V1"
"Orange","37208445-V1"
"Orange","37208446-V1"
"Orange","37208447-V1"
"Orange","37208457-V1"
"Orange","37208458-V1"
"Orange","37208459-V1"
"Orange","37208460-V1"
"Orange","37208461-V1"
"Orange","37208462-V1"
"Orange","37208463-V1"
"Orange","37208464-V1"
"Orange","37208465-V1"
"Orange","37208466-V1"
"Orange","37208467-V1"
"Orange","37208468-V1"
"Orange","37208469-V1"
"Orange","37208470-V1"
"Orange","37208471-V1"
"Orange","37208472-V1"
"Orange","37208473-V1"
"Orange","37208474-V1"
"Orange","37208475-V1"
"Orange","37208476-V1"
"Orange","37208477-V1"
"Orange","37208478-V1"
"Orange","37208479-V1"
"Orange","37208480-V1"
"Orange","37208481-V1"
"Orange","37208482-V1"
"Orange","37208483-V1"
"Orange","37208484-V1"
"Orange","37208485-V1"
"Orange","37208486-V1"
"Orange","37208487-V1"
"Orange","37208488-V1"
"Orange","37208489-V1"
"Orange","37208490-V1"
"Orange","37208491-V1"
"Orange","37208492-V1"
"Orange","37208493-V1"
"Orange","37208494-V1"
"Orange","37208495-V1"
"Orange","37208496-V1"
"Orange","37208497-V1"
"Orange","37208498-V1"
"Orange","37208499-V1"
"Orange","37208500-V1"
"Orange","37208501-V1"
"Orange","37208502-V1"
"Orange","37208503-V1"
"Orange","37208504-V1"
"Orange","37208505-V1"
"Orange","37208506-V1"
"Orange","37208507-V1"
"Orange","37208508-V1"
"Orange","37208509-V1"
"Orange","37208510-V1"
"Orange","37208511-V1"
"Orange","37208512-V1"
"Orange","37208513-V1"
"Orange","37208514-V1"
"Orange","37208515-V1"
"Orange","37208516-V1"
"Orange","37208517-V1"
"Orange","37208518-V1"
"Orange","37208519-V1"
"Orange","37208520-V1"
"Orange","37208521-V1"
"Orange","37208522-V1"
"Orange","37208523-V1"
"Orange","37208524-V1"
"Orange","37208525-V1"
"Orange","37208526-V1"
"Orange","37208527-V1"
"Orange","37208528-V1"
"Orange","37208529-V1"
"Orange","37208530-V1"
"Orange","37208531-V1"
"Orange","37208532-V1"
"Orange","37208533-V1"
"Orange","37208534-V1"
"Orange","37208535-V1"
"Orange","37208536-V1"
"Orange","37208537-V1"
"Orange","37208538-V1"
"Orange","37208539-V1"
"Orange","37208540-V1"
"Orange","37208541-V1"
"Orange","37208542-V1"
"Orange","37208543-V1"
"Orange","37208544-V1"
"Orange","37208545-V1"
"Orange","37208546-V1"
"Orange","37208547-V1"
"Orange","37208548-V1"
"Orange","37208549-V1"
"Orange","37208550-V1"
"Orange","37208551-V1"
"Orange","37208552-V1"
"Orange","37208553-V1"
"Orange","37208554-V1"
"Orange","37208555-V1"
"Orange","37208556-V1"
"Orange","37208557-V1"
"Orange","37208558-V1"
"Orange","37208559-V1"
"Orange","37208560-V1"
"Orange","37208561-V1"
"Orange","37208562-V1"
"Orange","37208563-V1"
"Orange","37208564-V1"
"Orange","37208565-V1"
"Orange","37208566-V1"
"Orange","37208567-V1"
"Orange","37208568-V1"
"Orange","37208569-V1"
"Orange","37208570-V1"
"Orange","37208571-V1"
"Orange","37208572-V1"
"Orange","37208573-V1"
"Orange","37208574-V1"
"Orange","37208575-V1"
"Orange","37208576-V1"
"Orange","37208577-V1"
"Orange","37208578-V1"
"Orange","37208579-V1"
"Orange","37208580-V1"
"Orange","37208581-V1"
"Orange","37208582-V1"
"Orange","37208583-V1"
"Orange","37208584-V1"
"Orange","37208585-V1"
"Orange","37208586-V1"
"Orange","37208587-V1"
"Orange","37208588-V1"
"Orange","37208589-V1"
"Orange","37208590-V1"
"Orange","37208591-V1"
"Orange","37208592-V1"
"Orange","37208593-V1"
"Orange","37208594-V1"
"Orange","37208595-V1"
"Orange","37208596-V1"
"Orange","37208597-V1"
"Orange","37208598-V1"
"Orange","37208599-V1"
"Orange","37208600-V1"
"Orange","37208601-V1"
"Orange","37208602-V1"
"Orange","37208603-V1"
"Orange","37208604-V1"
"Orange","37208605-V1"
"Orange","37208606-V1"
"Orange","37208607-V1"
"Red","37116194-W1"
"Red","37116204-W1"
"Red","37116206-W1"
"Red","37116207-W1"
"Red","37116222-W1"
"Red","37116225-W1"
"Red","37116226-W1"
"Red","37116227-W1"
"Red","37116398-W1"
"Red","37116399-W1"
"Red","37116400-W1"
"Red","37116401-W1"
"Red","37116402-W1"
"Red","37116403-W1"
"Red","37116404-W1"
"Red","37116405-W1"
"Red","37116406-W1"
"Red","37116407-W1"
"Red","37116408-W1"
"Red","37116409-W1"
"Red","37116410-W1"
"Red","37116411-W1"
"Red","37116412-W1"
"Red","37116413-W1"
"Red","37116414-W1"
"Red","37116415-W1"
"Red","37116416-W1"
"Red","37116417-W1"
"Red","37116418-W1"
"Red","37116419-W1"
"Red","37116420-W1"
"Red","37116421-W1"
"Red","37116422-W1"
"Red","37116423-W1"
"Red","37116424-W1"
"Red","37116425-W1"
"Red","37116426-W1"
"Red","37116427-W1"
"Red","37116428-W1"
"Red","37116429-W1"
"Red","37116430-W1"
"Red","37116431-W1"
"Red","37116432-W1"
"Red","37116433-W1"
"Red","37116434-W1"
"Red","37116435-W1"
"Red","37116436-W1"
"Red","37116437-W1"
"Red","37116438-W1"
"Red","37116439-W1"
"Red","37116440-W1"
"Red","37116441-W1"
"Red","37116442-W1"
"Red","37116443-W1"
"Red","37116444-W1"
"Red","37116445-W1"
"Red","37116446-W1"
"Red","37116447-W1"
"Red","37116448-W1"
"Red","37116449-W1"
"Red","37116450-W1"
"Red","37116451-W1"
"Red","37116452-W1"
"Red","37116453-W1"
"Red","37116454-W1"
"Red","37116477-W1"
"Red","37116481-W1"
"Red","37116482-W1"
"Red","37116483-W1"
"Red","37116484-W1"
"Red","37116485-W1"
"Red","37116489-W1"
"Red","37116490-W1"
"Red","37116491-W1"
"Red","37116492-W1"
"Red","37116493-W1"
"Red","37116497-W1"
"Red","37116498-W1"
"Red","37116499-W1"
"Red","37116500-W1"
"Red","37116501-W1"
"Red","37116505-W1"
"Red","37116506-W1"
"Red","37116507-W1"
"Red","37116508-W1"
"Red","37116509-W1"
"Red","37116512-W1"
"Red","37116513-W1"
"Red","37116514-W1"
"Red","37116515-W1"
"Red","37116516-W1"
"Red","37116517-W1"
"Red","37116521-W1"
"Red","37116522-W1"
"Red","37116523-W1"
"Red","37116524-W1"
"Red","37116525-W1"
"Red","37116529-W1"
"Red","37116530-W1"
"Red","37116531-W1"
"Red","37116532-W1"
"Red","37116533-W1"
"Red","37116537-W1"
"Red","37116538-W1"
"Red","37116539-W1"
"Red","37116540-W1"
"Red","37116541-W1"
"Red","37116545-W1"
"Red","37116546-W1"
"Red","37116547-W1"
"Red","37116548-W1"
"Red","37116549-W1"
"Red","37116550-W1"
"Red","37116551-W1"
"Red","37116552-W1"
"Red","37116553-W1"
"Red","37116554-W1"
"Red","37116555-W1"
"Red","37116556-W1"
"Red","37116557-W1"
"Green-D","37165321-X1"
"Green-D","37165605-X1"
"Green-D","37166924-X1"
"Green-D","37166938-X1"
"Green-D","37166939-X1"
"Green-D","37166940-X1"
"Green-D","37166941-X1"
"Green-D","37166942-X1"
"Green-D","37166943-X1"
"Green-D","37166944-X1"
"Green-D","37166945-X1"
"Green-D","37166946-X1"
"Green-D","37166947-X1"
"Green-D","37166948-X1"
"Green-D","37166949-X1"
"Green-D","37166950-X1"
"Green-D","37166951-X1"
"Green-D","37166952-X1"
"Green-D","37166953-X1"
"Green-D","37166954-X1"
"Green-D","37166955-X1"
"Green-D","37166956-X1"
"Green-D","37166957-X1"
"Green-D","37166958-X1"
"Green-D","37166959-X1"
"Green-D","37166960-X1"
"Green-D","37166961-X1"
"Green-D","37166962-X1"
"Green-D","37166963-X1"
"Green-D","37166964-X1"
"Green-D","37166965-X1"
"Green-D","37166966-X1"
"Green-D","37166967-X1"
"Green-D","37166968-X1"
"Green-D","37166969-X1"
"Green-D","37166970-X1"
"Green-D","37166971-X1"
"Green-D","37166972-X1"
"Green-D","37166973-X1"
"Green-D","37166974-X1"
"Green-D","37166975-X1"
"Green-D","37166984-X1"
"Green-D","37166985-X1"
"Green-D","37166986-X1"
"Green-D","37166987-X1"
"Green-D","37166988-X1"
"Green-D","37166989-X1"
"Green-D","37166990-X1"
"24","38486683"
"27","38486683"
"24","38486684"
"27","38486684"
"24","38486685"
"27","38486685"
"24","38486686"
"27","38486686"
"24","38486687"
"27","38486687"
"24","38486688"
"27","38486688"
"24","38486689"
"27","38486689"
"24","38486690"
"27","38486690"
"24","38486691"
"27","38486691"
"24","38486692"
"27","38486692"
"24","38486693"
"27","38486693"
"24","38486694"
"27","38486694"
"40","38487882"
"50","38487882"
"40","38487885"
"50","38487885"
"40","38487901"
"50","38487901"
"40","38487912"
"50","38487912"
"37","38326062"
"38","38326062"
"37","38326073"
"38","38326073"
"37","38326084"
"38","38326084"
"37","38326091"
"38","38326091"
"37","38326104"
"38","38326104"
"37","38326113"
"38","38326113"
"24","38326330"
"27","38326330"
"24","38326331"
"27","38326331"
"24","38326332"
"27","38326332"
"24","38326333"
"27","38326333"
"24","38326334"
"27","38326334"
"24","38326335"
"27","38326335"
"24","38326336"
"27","38326336"
"24","38326337"
"27","38326337"
"24","38326338"
"27","38326338"
"24","38326339"
"27","38326339"
"24","38326340"
"27","38326340"
"24","38326341"
"27","38326341"
"24","38326343"
"27","38326343"
"24","38326344"
"27","38326344"
"24","38326345"
"27","38326345"
"24","38326346"
"27","38326346"
"24","38326347"
"27","38326347"
"24","38326348"
"27","38326348"
"24","38326349"
"27","38326349"
"24","38326350"
"27","38326350"
"24","38326351"
"27","38326351"
"24","38326352"
"27","38326352"
"24","38326353"
"27","38326353"
"24","38326354"
"27","38326354"
"24","38326355"
"27","38326355"
"24","38326356"
"27","38326356"
"24","38326357"
"27","38326357"
"24","38326358"
"27","38326358"
"24","38326359"
"27","38326359"
"24","38326360"
"27","38326360"
"24","38326361"
"27","38326361"
"24","38326362"
"27","38326362"
"24","38326363"
"27","38326363"
"24","38326364"
"27","38326364"
"24","38326365"
"27","38326365"
"24","38326366"
"27","38326366"
"24","38326367"
"27","38326367"
"24","38326368"
"27","38326368"
"24","38326369"
"27","38326369"
"24","38326370"
"27","38326370"
"40","38326486"
"50","38326486"
"40","38326487"
"50","38326487"
"40","38326488"
"50","38326488"
"40","38326489"
"50","38326489"
"40","38326490"
"50","38326490"
"40","38326491"
"50","38326491"
"40","38326492"
"50","38326492"
"40","38326493"
"50","38326493"
"24","38326594"
"27","38326594"
"24","38326595"
"27","38326595"
"24","38326596"
"27","38326596"
"24","38326597"
"27","38326597"
"24","38326598"
"27","38326598"
"24","38326599"
"27","38326599"
"24","38326600"
"27","38326600"
"24","38326601"
"27","38326601"
"24","38326602"
"27","38326602"
"24","38326603"
"27","38326603"
"24","38326604"
"27","38326604"
"24","38326605"
"27","38326605"
"24","38326606"
"27","38326606"
"32","38327038"
"33","38327038"
"32","38327187"
"33","38327187"
"24","38328345"
"27","38328345"
"24","38328384"
"27","38328384"
"40","38328518"
"50","38328518"
"40","38328519"
"50","38328519"
"40","38328520"
"50","38328520"
"40","38328521"
"50","38328521"
"40","38328522"
"50","38328522"
"40","38328523"
"50","38328523"
"40","38328524"
"50","38328524"
"40","38328525"
"50","38328525"
"40","38328526"
"50","38328526"
"40","38328527"
"50","38328527"
"40","38328528"
"50","38328528"
"40","38328529"
"50","38328529"
"40","38328530"
"50","38328530"
"40","38328531"
"50","38328531"
"40","38328532"
"50","38328532"
"40","38328533"
"50","38328533"
"24","38328534"
"27","38328534"
"24","38328656"
"27","38328656"
"24","38328657"
"27","38328657"
"24","38328658"
"27","38328658"
"24","38328659"
"27","38328659"
"24","38328660"
"27","38328660"
"24","38328661"
"27","38328661"
"24","38328662"
"27","38328662"
"24","38328663"
"27","38328663"
"24","38328664"
"27","38328664"
"24","38328665"
"27","38328665"
"24","38328666"
"27","38328666"
"24","38328667"
"27","38328667"
"24","38328668"
"27","38328668"
"24","38328669"
"27","38328669"
"24","38328670"
"27","38328670"
"24","38328671"
"27","38328671"
"24","38328672"
"27","38328672"
"24","38328673"
"27","38328673"
"24","38328674"
"27","38328674"
"24","38328675"
"27","38328675"
"24","38328676"
"27","38328676"
"24","38329934"
"27","38329934"
"24","38329973"
"27","38329973"
"40","38330107"
"50","38330107"
"40","38330108"
"50","38330108"
"40","38330109"
"50","38330109"
"40","38330110"
"50","38330110"
"40","38330111"
"50","38330111"
"40","38330112"
"50","38330112"
"40","38330113"
"50","38330113"
"40","38330114"
"50","38330114"
"40","38330115"
"50","38330115"
"40","38330116"
"50","38330116"
"40","38330117"
"50","38330117"
"40","38330118"
"50","38330118"
"40","38330119"
"50","38330119"
"40","38330120"
"50","38330120"
"40","38330121"
"50","38330121"
"40","38330122"
"50","38330122"
"24","38330123"
"27","38330123"
"24","38330245"
"27","38330245"
"24","38330246"
"27","38330246"
"24","38330247"
"27","38330247"
"24","38330248"
"27","38330248"
"24","38330249"
"27","38330249"
"24","38330250"
"27","38330250"
"24","38330251"
"27","38330251"
"24","38330252"
"27","38330252"
"24","38330253"
"27","38330253"
"24","38330254"
"27","38330254"
"24","38330255"
"27","38330255"
"24","38330256"
"27","38330256"
"24","38330257"
"27","38330257"
"24","38330258"
"27","38330258"
"24","38330259"
"27","38330259"
"24","38330260"
"27","38330260"
"24","38330261"
"27","38330261"
"24","38330262"
"27","38330262"
"24","38330263"
"27","38330263"
"24","38330264"
"27","38330264"
"24","38330265"
"27","38330265"
"24","38510961"
"27","38510961"
"24","38510962"
"27","38510962"
"24","38510963"
"27","38510963"
"24","38510964"
"27","38510964"
"24","38510965"
"27","38510965"
"24","38510966"
"27","38510966"
"24","38510967"
"27","38510967"
"24","38510968"
"27","38510968"
"24","38510969"
"27","38510969"
"24","38510970"
"27","38510970"
"24","38510971"
"27","38510971"
"24","38510972"
"27","38510972"
"40","38512137"
"50","38512137"
"40","38512140"
"50","38512140"
"40","38512156"
"50","38512156"
"40","38512166"
"50","38512166"
"89","38442558"
"93","38442558"
"89","38348887"
"93","38348887"
"89","38444690"
"93","38444690"
"89","38444691"
"93","38444691"
"89","38450630"
"93","38450630"
"89","38450631"
"93","38450631"
"89","38445422"
"93","38445422"
"441","38406337"
"442","38406337"
"441","38406365"
"442","38406365"
"441","38406366"
"442","38406366"
"441","38406367"
"442","38406367"
"441","38406368"
"442","38406368"
"441","38406369"
"442","38406369"
"441","38406370"
"442","38406370"
"441","38406371"
"442","38406371"
"441","38406372"
"442","38406372"
"441","38406373"
"442","38406373"
"441","38406375"
"442","38406375"
"441","38406376"
"442","38406376"
"441","38406391"
"442","38406391"
"441","38406393"
"442","38406393"
"441","38406463"
"442","38406463"
"116","38406485"
"117","38406485"
"116","38406486"
"117","38406486"
"116","38406487"
"117","38406487"
"116","38406488"
"117","38406488"
"116","38406489"
"117","38406489"
"116","38406490"
"117","38406490"
"116","38406491"
"117","38406491"
"116","38406492"
"117","38406492"
"116","38406493"
"117","38406493"
"116","38406494"
"117","38406494"
"116","38406495"
"117","38406495"
"116","38406496"
"117","38406496"
"116","38406509"
"117","38406509"
"116","38406512"
"117","38406512"
"116","38406514"
"117","38406514"
"116","38406516"
"117","38406516"
"116","38406519"
"117","38406519"
"116","38406520"
"117","38406520"
"116","38406523"
"117","38406523"
"116","38406525"
"117","38406525"
"116","38406527"
"117","38406527"
"441","38406929"
"442","38406929"
"441","38331966"
"442","38331966"
"441","38333002"
"442","38333002"
"441","38333965"
"442","38333965"
"441","38430100"
"442","38430100"
"441","38430128"
"442","38430128"
"441","38430129"
"442","38430129"
"441","38430130"
"442","38430130"
"441","38430131"
"442","38430131"
"441","38430132"
"442","38430132"
"441","38430133"
"442","38430133"
"441","38430134"
"442","38430134"
"441","38430135"
"442","38430135"
"441","38430136"
"442","38430136"
"441","38430138"
"442","38430138"
"441","38430139"
"442","38430139"
"441","38430154"
"442","38430154"
"441","38430156"
"442","38430156"
"441","38430206"
"442","38430206"
"116","38430227"
"117","38430227"
"116","38430228"
"117","38430228"
"116","38430229"
"117","38430229"
"116","38430230"
"117","38430230"
"116","38430231"
"117","38430231"
"116","38430232"
"117","38430232"
"116","38430233"
"117","38430233"
"116","38430234"
"117","38430234"
"116","38430235"
"117","38430235"
"116","38430236"
"117","38430236"
"116","38430237"
"117","38430237"
"116","38430238"
"117","38430238"
"116","38430251"
"117","38430251"
"116","38430254"
"117","38430254"
"116","38430256"
"117","38430256"
"116","38430258"
"117","38430258"
"116","38430261"
"117","38430261"
"116","38430262"
"117","38430262"
"116","38430265"
"117","38430265"
"116","38430267"
"117","38430267"
"116","38430269"
"117","38430269"
"441","38430512"
"442","38430512"
"214","38304183"
"216","38304183"
"214","38304184"
"216","38304184"
"214","38304185"
"216","38304185"
"214","38304186"
"216","38304186"
"214","38304222"
"216","38304222"
"214","38304223"
"216","38304223"
"214","38304224"
"216","38304224"
"214","38304225"
"216","38304225"
"214","38304226"
"216","38304226"
"214","38304227"
"216","38304227"
"214","38304228"
"216","38304228"
"214","38304229"
"216","38304229"
"214","38304230"
"216","38304230"
"214","38304231"
"216","38304231"
"214","38304232"
"216","38304232"
"214","38304233"
"216","38304233"
"214","38304234"
"216","38304234"
"214","38304304"
"216","38304304"
"214","38304305"
"216","38304305"
"214","38304306"
"216","38304306"
"214","38304307"
"216","38304307"
"214","38304308"
"216","38304308"
"214","38304309"
"216","38304309"
"214","38304310"
"216","38304310"
"214","38304311"
"216","38304311"
"214","38304312"
"216","38304312"
"214","38300896"
"216","38300896"
"214","38300907"
"216","38300907"
"214","38300912"
"216","38300912"
"214","38300914"
"216","38300914"
"214","38300915"
"216","38300915"
"214","38300941"
"216","38300941"
"214","38300942"
"216","38300942"
"214","38300943"
"216","38300943"
"214","38300944"
"216","38300944"
"214","38300947"
"216","38300947"
"214","38300950"
"216","38300950"
"214","38300951"
"216","38300951"
"214","38300952"
"216","38300952"
"214","38300953"
"216","38300953"
"214","38300954"
"216","38300954"
"214","38300955"
"216","38300955"
"214","38300956"
"216","38300956"
"214","38301021"
"216","38301021"
"214","38301022"
"216","38301022"
"214","38301032"
"216","38301032"
"214","38301033"
"216","38301033"
"214","38301054"
"216","38301054"
"214","38301055"
"216","38301055"
"214","38301060"
"216","38301060"
"214","38301061"
"216","38301061"
"214","38301098"
"216","38301098"
"214","38301099"
"216","38301099"
"214","38301175"
"216","38301175"
"214","38301177"
"216","38301177"
"214","38301179"
"216","38301179"
"214","38301182"
"216","38301182"
"214","38301183"
"216","38301183"
"214","38301185"
"216","38301185"
"214","38301188"
"216","38301188"
"214","38301189"
"216","38301189"
"214","38301191"
"216","38301191"
"214","38301192"
"216","38301192"
"214","38301197"
"216","38301197"
"214","38301199"
"216","38301199"
"214","38301201"
"216","38301201"
"214","38301203"
"216","38301203"
"214","38301205"
"216","38301205"
"214","38301207"
"216","38301207"
"214","38301209"
"216","38301209"
"214","38301211"
"216","38301211"
"214","38301213"
"216","38301213"
"214","38301215"
"216","38301215"
"214","38301217"
"216","38301217"
"214","38301219"
"216","38301219"
"214","38301221"
"216","38301221"
"214","38301223"
"216","38301223"
"214","38301225"
"216","38301225"
"214","38301227"
"216","38301227"
"214","38301229"
"216","38301229"
"214","38301231"
"216","38301231"
"214","38301234"
"216","38301234"
"214","38301236"
"216","38301236"
